"","X","condition","dataset","sample","TNR","dbl_exp","dbl_act"
"1",1,"DoubletFinder","Jain et al.","1_DMSO_A",0.931488801054018,0.05,0.08
"2",2,"DoubletFinder","Jain et al.","1_DMSO_A",0.936758893280632,0.08,0.08
"3",3,"DoubletFinder","Jain et al.","1_DMSO_A",0.928853754940711,0.1,0.08
"4",4,"DoubletFinder","Jain et al.","1_DMSO_A",0.928853754940711,0.15,0.08
"5",5,"DoubletFinder","Jain et al.","1_DMSO_A",0.936758893280632,0.2,0.08
"6",6,"DoubletFinder","Jain et al.","1_DMSO_A",0.928853754940711,0.25,0.08
"7",7,"DoubletFinder","Jain et al.","2_DMSO_B",0.935103244837758,0.05,0.08
"8",8,"DoubletFinder","Jain et al.","2_DMSO_B",0.935103244837758,0.08,0.08
"9",9,"DoubletFinder","Jain et al.","2_DMSO_B",0.930678466076696,0.1,0.08
"10",10,"DoubletFinder","Jain et al.","2_DMSO_B",0.936578171091445,0.15,0.08
"11",11,"DoubletFinder","Jain et al.","2_DMSO_B",0.927728613569322,0.2,0.08
"12",12,"DoubletFinder","Jain et al.","2_DMSO_B",0.933628318584071,0.25,0.08
"13",13,"DoubletFinder","Jain et al.","3_LSD1i_A",0.923273657289003,0.05,0.08
"14",14,"DoubletFinder","Jain et al.","3_LSD1i_A",0.923273657289003,0.08,0.08
"15",15,"DoubletFinder","Jain et al.","3_LSD1i_A",0.923273657289003,0.1,0.08
"16",16,"DoubletFinder","Jain et al.","3_LSD1i_A",0.933503836317136,0.15,0.08
"17",17,"DoubletFinder","Jain et al.","3_LSD1i_A",0.930946291560102,0.2,0.08
"18",18,"DoubletFinder","Jain et al.","3_LSD1i_A",0.928388746803069,0.25,0.08
"19",19,"DoubletFinder","Jain et al.","4_LSD1i_B",0.930930930930931,0.05,0.08
"20",20,"DoubletFinder","Jain et al.","4_LSD1i_B",0.924924924924925,0.08,0.08
"21",21,"DoubletFinder","Jain et al.","4_LSD1i_B",0.927927927927928,0.1,0.08
"22",22,"DoubletFinder","Jain et al.","4_LSD1i_B",0.924924924924925,0.15,0.08
"23",23,"DoubletFinder","Jain et al.","4_LSD1i_B",0.921921921921922,0.2,0.08
"24",24,"DoubletFinder","Jain et al.","4_LSD1i_B",0.930930930930931,0.25,0.08
"25",25,"DoubletFinder","Jain et al.","5_DOT1Li_A",0.925925925925926,0.05,0.08
"26",26,"DoubletFinder","Jain et al.","5_DOT1Li_A",0.925925925925926,0.08,0.08
"27",27,"DoubletFinder","Jain et al.","5_DOT1Li_A",0.924074074074074,0.1,0.08
"28",28,"DoubletFinder","Jain et al.","5_DOT1Li_A",0.927777777777778,0.15,0.08
"29",29,"DoubletFinder","Jain et al.","5_DOT1Li_A",0.922222222222222,0.2,0.08
"30",30,"DoubletFinder","Jain et al.","5_DOT1Li_A",0.922222222222222,0.25,0.08
"31",31,"DoubletFinder","Jain et al.","6_DOT1Li_B",0.921348314606742,0.05,0.08
"32",32,"DoubletFinder","Jain et al.","6_DOT1Li_B",0.929775280898876,0.08,0.08
"33",33,"DoubletFinder","Jain et al.","6_DOT1Li_B",0.921348314606742,0.1,0.08
"34",34,"DoubletFinder","Jain et al.","6_DOT1Li_B",0.921348314606742,0.15,0.08
"35",35,"DoubletFinder","Jain et al.","6_DOT1Li_B",0.932584269662921,0.2,0.08
"36",36,"DoubletFinder","Jain et al.","6_DOT1Li_B",0.926966292134832,0.25,0.08
"37",37,"DoubletFinder","CellTag-multi","B4D21-RNA-r2-1",0.935817805383023,0.05,0.08
"38",38,"DoubletFinder","CellTag-multi","B4D21-RNA-r2-1",0.934930493936705,0.08,0.08
"39",39,"DoubletFinder","CellTag-multi","B4D21-RNA-r2-1",0.934930493936705,0.1,0.08
"40",40,"DoubletFinder","CellTag-multi","B4D21-RNA-r2-1",0.935817805383023,0.15,0.08
"41",41,"DoubletFinder","CellTag-multi","B4D21-RNA-r2-1",0.934930493936705,0.2,0.08
"42",42,"DoubletFinder","CellTag-multi","B4D21-RNA-r2-1",0.934930493936705,0.25,0.08
"43",43,"DoubletFinder","CellTag-multi","d2-RNA-5",0.94413407821229,0.05,0.08
"44",44,"DoubletFinder","CellTag-multi","d2-RNA-5",0.940941739824421,0.08,0.08
"45",45,"DoubletFinder","CellTag-multi","d2-RNA-5",0.942537909018356,0.1,0.08
"46",46,"DoubletFinder","CellTag-multi","d2-RNA-5",0.942537909018356,0.15,0.08
"47",47,"DoubletFinder","CellTag-multi","d2-RNA-5",0.943335993615323,0.2,0.08
"48",48,"DoubletFinder","CellTag-multi","d2-RNA-5",0.943335993615323,0.25,0.08
"49",49,"DoubletFinder","ClonMapper","FM1",0.945026178010471,0.05,0.08
"50",50,"DoubletFinder","ClonMapper","FM1",0.945026178010471,0.08,0.08
"51",51,"DoubletFinder","ClonMapper","FM1",0.93717277486911,0.1,0.08
"52",52,"DoubletFinder","ClonMapper","FM1",0.944735311227458,0.15,0.08
"53",53,"DoubletFinder","ClonMapper","FM1",0.945026178010471,0.2,0.08
"54",54,"DoubletFinder","ClonMapper","FM1",0.945026178010471,0.25,0.08
"55",55,"DoubletFinder","ClonMapper","FM7",0.943961352657005,0.05,0.08
"56",56,"DoubletFinder","ClonMapper","FM7",0.947101449275362,0.08,0.08
"57",57,"DoubletFinder","ClonMapper","FM7",0.943961352657005,0.1,0.08
"58",58,"DoubletFinder","ClonMapper","FM7",0.938405797101449,0.15,0.08
"59",59,"DoubletFinder","ClonMapper","FM7",0.943961352657005,0.2,0.08
"60",60,"DoubletFinder","ClonMapper","FM7",0.938405797101449,0.25,0.08
"61",61,"DoubletFinder","ClonMapper","TP0",0.94214259051885,0.05,0.08
"62",62,"DoubletFinder","ClonMapper","TP0",0.94214259051885,0.08,0.08
"63",63,"DoubletFinder","ClonMapper","TP0",0.94214259051885,0.1,0.08
"64",64,"DoubletFinder","ClonMapper","TP0",0.945128779395297,0.15,0.08
"65",65,"DoubletFinder","ClonMapper","TP0",0.94214259051885,0.2,0.08
"66",66,"DoubletFinder","ClonMapper","TP0",0.94214259051885,0.25,0.08
"67",67,"DoubletFinder","ClonMapper","TP0_5",0.945224968877823,0.05,0.08
"68",68,"DoubletFinder","ClonMapper","TP0_5",0.945224968877823,0.08,0.08
"69",69,"DoubletFinder","ClonMapper","TP0_5",0.952516450293438,0.1,0.08
"70",70,"DoubletFinder","ClonMapper","TP0_5",0.952516450293438,0.15,0.08
"71",71,"DoubletFinder","ClonMapper","TP0_5",0.952516450293438,0.2,0.08
"72",72,"DoubletFinder","ClonMapper","TP0_5",0.954472701404944,0.25,0.08
"73",73,"DoubletFinder","Goyal et al. 1","sample1",0.934394071490846,0.05,0.08
"74",74,"DoubletFinder","Goyal et al. 1","sample1",0.944202266782912,0.08,0.08
"75",75,"DoubletFinder","Goyal et al. 1","sample1",0.934394071490846,0.1,0.08
"76",76,"DoubletFinder","Goyal et al. 1","sample1",0.934394071490846,0.15,0.08
"77",77,"DoubletFinder","Goyal et al. 1","sample1",0.934394071490846,0.2,0.08
"78",78,"DoubletFinder","Goyal et al. 1","sample1",0.934394071490846,0.25,0.08
"79",79,"DoubletFinder","Goyal et al. 1","sample2",0.938851429900023,0.05,0.08
"80",80,"DoubletFinder","Goyal et al. 1","sample2",0.942338990932341,0.08,0.08
"81",81,"DoubletFinder","Goyal et al. 1","sample2",0.938851429900023,0.1,0.08
"82",82,"DoubletFinder","Goyal et al. 1","sample2",0.942338990932341,0.15,0.08
"83",83,"DoubletFinder","Goyal et al. 1","sample2",0.942338990932341,0.2,0.08
"84",84,"DoubletFinder","Goyal et al. 1","sample2",0.941408974657057,0.25,0.08
"85",85,"DoubletFinder","Goyal et al. 1","sample3",0.94742586865563,0.05,0.08
"86",86,"DoubletFinder","Goyal et al. 1","sample3",0.947062033836638,0.08,0.08
"87",87,"DoubletFinder","Goyal et al. 1","sample3",0.935965071857377,0.1,0.08
"88",88,"DoubletFinder","Goyal et al. 1","sample3",0.946698199017646,0.15,0.08
"89",89,"DoubletFinder","Goyal et al. 1","sample3",0.946698199017646,0.2,0.08
"90",90,"DoubletFinder","Goyal et al. 1","sample3",0.946698199017646,0.25,0.08
"91",91,"DoubletFinder","Goyal et al. 1","sample4",0.936404931862427,0.05,0.08
"92",92,"DoubletFinder","Goyal et al. 1","sample4",0.936404931862427,0.08,0.08
"93",93,"DoubletFinder","Goyal et al. 1","sample4",0.937378325762492,0.1,0.08
"94",94,"DoubletFinder","Goyal et al. 1","sample4",0.936404931862427,0.15,0.08
"95",95,"DoubletFinder","Goyal et al. 1","sample4",0.936404931862427,0.2,0.08
"96",96,"DoubletFinder","Goyal et al. 1","sample4",0.937378325762492,0.25,0.08
"97",97,"DoubletFinder","Goyal et al. 2","1-1uMPLX",0.947517999242137,0.05,0.08
"98",98,"DoubletFinder","Goyal et al. 2","1-1uMPLX",0.945812807881773,0.08,0.08
"99",99,"DoubletFinder","Goyal et al. 2","1-1uMPLX",0.94732853353543,0.1,0.08
"100",100,"DoubletFinder","Goyal et al. 2","1-1uMPLX",0.94732853353543,0.15,0.08
"101",101,"DoubletFinder","Goyal et al. 2","1-1uMPLX",0.943728685107995,0.2,0.08
"102",102,"DoubletFinder","Goyal et al. 2","1-1uMPLX",0.94732853353543,0.25,0.08
"103",103,"DoubletFinder","Goyal et al. 2","2-100nMPLX",0.940622972096042,0.05,0.08
"104",104,"DoubletFinder","Goyal et al. 2","2-100nMPLX",0.943705386112914,0.08,0.08
"105",105,"DoubletFinder","Goyal et al. 2","2-100nMPLX",0.942731992212849,0.1,0.08
"106",106,"DoubletFinder","Goyal et al. 2","2-100nMPLX",0.943705386112914,0.15,0.08
"107",107,"DoubletFinder","Goyal et al. 2","2-100nMPLX",0.942731992212849,0.2,0.08
"108",108,"DoubletFinder","Goyal et al. 2","2-100nMPLX",0.940460739779364,0.25,0.08
"109",109,"DoubletFinder","Goyal et al. 2","3-5nMT",0.939431143851033,0.05,0.08
"110",110,"DoubletFinder","Goyal et al. 2","3-5nMT",0.939431143851033,0.08,0.08
"111",111,"DoubletFinder","Goyal et al. 2","3-5nMT",0.937180274196849,0.1,0.08
"112",112,"DoubletFinder","Goyal et al. 2","3-5nMT",0.939431143851033,0.15,0.08
"113",113,"DoubletFinder","Goyal et al. 2","3-5nMT",0.945774503785553,0.2,0.08
"114",114,"DoubletFinder","Goyal et al. 2","3-5nMT",0.936771025168815,0.25,0.08
"115",115,"DoubletFinder","Goyal et al. 2","4-5nMT100nMP",0.951657114378271,0.05,0.08
"116",116,"DoubletFinder","Goyal et al. 2","4-5nMT100nMP",0.948417642661351,0.08,0.08
"117",117,"DoubletFinder","Goyal et al. 2","4-5nMT100nMP",0.950161973585846,0.1,0.08
"118",118,"DoubletFinder","Goyal et al. 2","4-5nMT100nMP",0.943184649887864,0.15,0.08
"119",119,"DoubletFinder","Goyal et al. 2","4-5nMT100nMP",0.949912783453775,0.2,0.08
"120",120,"DoubletFinder","Goyal et al. 2","4-5nMT100nMP",0.944181410416148,0.25,0.08
"121",121,"DoubletFinder","Goyal et al. 3","DMSO-FM3-1uMPLX",0.940443558435086,0.05,0.08
"122",122,"DoubletFinder","Goyal et al. 3","DMSO-FM3-1uMPLX",0.937204086718166,0.08,0.08
"123",123,"DoubletFinder","Goyal et al. 3","DMSO-FM3-1uMPLX",0.937204086718166,0.1,0.08
"124",124,"DoubletFinder","Goyal et al. 3","DMSO-FM3-1uMPLX",0.937204086718166,0.15,0.08
"125",125,"DoubletFinder","Goyal et al. 3","DMSO-FM3-1uMPLX",0.934213805133317,0.2,0.08
"126",126,"DoubletFinder","Goyal et al. 3","DMSO-FM3-1uMPLX",0.937204086718166,0.25,0.08
"127",127,"DoubletFinder","Goyal et al. 3","DOT1Li-FM3-1uMPLX",0.942881500426258,0.05,0.08
"128",128,"DoubletFinder","Goyal et al. 3","DOT1Li-FM3-1uMPLX",0.942881500426258,0.08,0.08
"129",129,"DoubletFinder","Goyal et al. 3","DOT1Li-FM3-1uMPLX",0.942597328786587,0.1,0.08
"130",130,"DoubletFinder","Goyal et al. 3","DOT1Li-FM3-1uMPLX",0.942597328786587,0.15,0.08
"131",131,"DoubletFinder","Goyal et al. 3","DOT1Li-FM3-1uMPLX",0.942881500426258,0.2,0.08
"132",132,"DoubletFinder","Goyal et al. 3","DOT1Li-FM3-1uMPLX",0.942597328786587,0.25,0.08
"133",133,"DoubletFinder","Goyal et al. 4","BC18_B1",0.939153439153439,0.05,0.08
"134",134,"DoubletFinder","Goyal et al. 4","BC18_B1",0.940806878306878,0.08,0.08
"135",135,"DoubletFinder","Goyal et al. 4","BC18_B1",0.941468253968254,0.1,0.08
"136",136,"DoubletFinder","Goyal et al. 4","BC18_B1",0.940806878306878,0.15,0.08
"137",137,"DoubletFinder","Goyal et al. 4","BC18_B1",0.941137566137566,0.2,0.08
"138",138,"DoubletFinder","Goyal et al. 4","BC18_B1",0.94047619047619,0.25,0.08
"139",139,"DoubletFinder","Goyal et al. 4","BC18_B2",0.941019244476123,0.05,0.08
"140",140,"DoubletFinder","Goyal et al. 4","BC18_B2",0.941910192444761,0.08,0.08
"141",141,"DoubletFinder","Goyal et al. 4","BC18_B2",0.941375623663578,0.1,0.08
"142",142,"DoubletFinder","Goyal et al. 4","BC18_B2",0.941375623663578,0.15,0.08
"143",143,"DoubletFinder","Goyal et al. 4","BC18_B2",0.942266571632217,0.2,0.08
"144",144,"DoubletFinder","Goyal et al. 4","BC18_B2",0.941910192444761,0.25,0.08
"145",145,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A1",0.948315399541365,0.05,0.08
"146",146,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A1",0.9490209913565,0.08,0.08
"147",147,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A1",0.9490209913565,0.1,0.08
"148",148,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A1",0.932086787793262,0.15,0.08
"149",149,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A1",0.947080613864879,0.2,0.08
"150",150,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A1",0.9490209913565,0.25,0.08
"151",151,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A2",0.950455005055612,0.05,0.08
"152",152,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A2",0.954836535220762,0.08,0.08
"153",153,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A2",0.937815975733064,0.1,0.08
"154",154,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A2",0.950623525446579,0.15,0.08
"155",155,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A2",0.945904954499494,0.2,0.08
"156",156,"DoubletFinder","Goyal et al. 5","FM05-250nMPLX-A2",0.951129086619481,0.25,0.08
"157",157,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-1",0.95479641131815,0.05,0.08
"158",158,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-1",0.954106280193237,0.08,0.08
"159",159,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-1",0.951863354037267,0.1,0.08
"160",160,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-1",0.951863354037267,0.15,0.08
"161",161,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-1",0.955831608005521,0.2,0.08
"162",162,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-1",0.95479641131815,0.25,0.08
"163",163,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-2",0.953782305225429,0.05,0.08
"164",164,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-2",0.95397094887757,0.08,0.08
"165",165,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-2",0.955480098094699,0.1,0.08
"166",166,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-2",0.952650443312583,0.15,0.08
"167",167,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-2",0.954725523486135,0.2,0.08
"168",168,"DoubletFinder","Goyal et al. 6","FM06-WM989Naive-2",0.954536879833994,0.25,0.08
"169",169,"DoubletFinder","Goyal et al. 8","run1_sample3",0.939013452914798,0.05,0.08
"170",170,"DoubletFinder","Goyal et al. 8","run1_sample3",0.939013452914798,0.08,0.08
"171",171,"DoubletFinder","Goyal et al. 8","run1_sample3",0.939013452914798,0.1,0.08
"172",172,"DoubletFinder","Goyal et al. 8","run1_sample3",0.939013452914798,0.15,0.08
"173",173,"DoubletFinder","Goyal et al. 8","run1_sample3",0.93542600896861,0.2,0.08
"174",174,"DoubletFinder","Goyal et al. 8","run1_sample3",0.939013452914798,0.25,0.08
"175",175,"DoubletFinder","Goyal et al. 8","run1_sample4",0.937876506024096,0.05,0.08
"176",176,"DoubletFinder","Goyal et al. 8","run1_sample4",0.937876506024096,0.08,0.08
"177",177,"DoubletFinder","Goyal et al. 8","run1_sample4",0.932981927710843,0.1,0.08
"178",178,"DoubletFinder","Goyal et al. 8","run1_sample4",0.937876506024096,0.15,0.08
"179",179,"DoubletFinder","Goyal et al. 8","run1_sample4",0.937876506024096,0.2,0.08
"180",180,"DoubletFinder","Goyal et al. 8","run1_sample4",0.932981927710843,0.25,0.08
"181",181,"DoubletFinder","LARRY","LK_d2",0.941972920696325,0.05,0.08
"182",182,"DoubletFinder","LARRY","LK_d2",0.940038684719536,0.08,0.08
"183",183,"DoubletFinder","LARRY","LK_d2",0.941972920696325,0.1,0.08
"184",184,"DoubletFinder","LARRY","LK_d2",0.936170212765957,0.15,0.08
"185",185,"DoubletFinder","LARRY","LK_d2",0.940038684719536,0.2,0.08
"186",186,"DoubletFinder","LARRY","LK_d2",0.941972920696325,0.25,0.08
"187",187,"DoubletFinder","LARRY","LK_d4_1",0.961670761670762,0.05,0.08
"188",188,"DoubletFinder","LARRY","LK_d4_1",0.961670761670762,0.08,0.08
"189",189,"DoubletFinder","LARRY","LK_d4_1",0.954299754299754,0.1,0.08
"190",190,"DoubletFinder","LARRY","LK_d4_1",0.961670761670762,0.15,0.08
"191",191,"DoubletFinder","LARRY","LK_d4_1",0.961670761670762,0.2,0.08
"192",192,"DoubletFinder","LARRY","LK_d4_1",0.954299754299754,0.25,0.08
"193",193,"DoubletFinder","LARRY","LK_d4_2",0.950189953566906,0.05,0.08
"194",194,"DoubletFinder","LARRY","LK_d4_2",0.950189953566906,0.08,0.08
"195",195,"DoubletFinder","LARRY","LK_d4_2",0.949345715491769,0.1,0.08
"196",196,"DoubletFinder","LARRY","LK_d4_2",0.94596876319122,0.15,0.08
"197",197,"DoubletFinder","LARRY","LK_d4_2",0.945546644153651,0.2,0.08
"198",198,"DoubletFinder","LARRY","LK_d4_2",0.950189953566906,0.25,0.08
"199",199,"DoubletFinder","LARRY","LK_d6_1_1",0.949106841927873,0.05,0.08
"200",200,"DoubletFinder","LARRY","LK_d6_1_1",0.942703067071116,0.08,0.08
"201",201,"DoubletFinder","LARRY","LK_d6_1_1",0.945736434108527,0.1,0.08
"202",202,"DoubletFinder","LARRY","LK_d6_1_1",0.951466127401416,0.15,0.08
"203",203,"DoubletFinder","LARRY","LK_d6_1_1",0.945736434108527,0.2,0.08
"204",204,"DoubletFinder","LARRY","LK_d6_1_1",0.945736434108527,0.25,0.08
"205",205,"DoubletFinder","LARRY","LK_d6_1_2",0.954942368145302,0.05,0.08
"206",206,"DoubletFinder","LARRY","LK_d6_1_2",0.954942368145302,0.08,0.08
"207",207,"DoubletFinder","LARRY","LK_d6_1_2",0.954942368145302,0.1,0.08
"208",208,"DoubletFinder","LARRY","LK_d6_1_2",0.941669577366399,0.15,0.08
"209",209,"DoubletFinder","LARRY","LK_d6_1_2",0.954942368145302,0.2,0.08
"210",210,"DoubletFinder","LARRY","LK_d6_1_2",0.954942368145302,0.25,0.08
"211",211,"DoubletFinder","LARRY","LK_d6_2_1",0.953195948305973,0.05,0.08
"212",212,"DoubletFinder","LARRY","LK_d6_2_1",0.953195948305973,0.08,0.08
"213",213,"DoubletFinder","LARRY","LK_d6_2_1",0.952846664338107,0.1,0.08
"214",214,"DoubletFinder","LARRY","LK_d6_2_1",0.953195948305973,0.15,0.08
"215",215,"DoubletFinder","LARRY","LK_d6_2_1",0.952846664338107,0.2,0.08
"216",216,"DoubletFinder","LARRY","LK_d6_2_1",0.952846664338107,0.25,0.08
"217",217,"DoubletFinder","LARRY","LK_d6_2_2",0.93574724884629,0.05,0.08
"218",218,"DoubletFinder","LARRY","LK_d6_2_2",0.959531416400426,0.08,0.08
"219",219,"DoubletFinder","LARRY","LK_d6_2_2",0.958111466098687,0.1,0.08
"220",220,"DoubletFinder","LARRY","LK_d6_2_2",0.959531416400426,0.15,0.08
"221",221,"DoubletFinder","LARRY","LK_d6_2_2",0.959531416400426,0.2,0.08
"222",222,"DoubletFinder","LARRY","LK_d6_2_2",0.959531416400426,0.25,0.08
"223",223,"DoubletFinder","LARRY","d2_1",0.930930930930931,0.05,0.08
"224",224,"DoubletFinder","LARRY","d2_1",0.927927927927928,0.08,0.08
"225",225,"DoubletFinder","LARRY","d2_1",0.933933933933934,0.1,0.08
"226",226,"DoubletFinder","LARRY","d2_1",0.927927927927928,0.15,0.08
"227",227,"DoubletFinder","LARRY","d2_1",0.936936936936937,0.2,0.08
"228",228,"DoubletFinder","LARRY","d2_1",0.927927927927928,0.25,0.08
"229",229,"DoubletFinder","LARRY","d2_2",0.931034482758621,0.05,0.08
"230",230,"DoubletFinder","LARRY","d2_2",0.928735632183908,0.08,0.08
"231",231,"DoubletFinder","LARRY","d2_2",0.92183908045977,0.1,0.08
"232",232,"DoubletFinder","LARRY","d2_2",0.933333333333333,0.15,0.08
"233",233,"DoubletFinder","LARRY","d2_2",0.933333333333333,0.2,0.08
"234",234,"DoubletFinder","LARRY","d2_2",0.924137931034483,0.25,0.08
"235",235,"DoubletFinder","LARRY","d2_3",0.929347826086957,0.05,0.08
"236",236,"DoubletFinder","LARRY","d2_3",0.929347826086957,0.08,0.08
"237",237,"DoubletFinder","LARRY","d2_3",0.934782608695652,0.1,0.08
"238",238,"DoubletFinder","LARRY","d2_3",0.932065217391304,0.15,0.08
"239",239,"DoubletFinder","LARRY","d2_3",0.932065217391304,0.2,0.08
"240",240,"DoubletFinder","LARRY","d2_3",0.934782608695652,0.25,0.08
"241",241,"DoubletFinder","LARRY","d4_L_1",0.954347826086957,0.05,0.08
"242",242,"DoubletFinder","LARRY","d4_L_1",0.956521739130435,0.08,0.08
"243",243,"DoubletFinder","LARRY","d4_L_1",0.96304347826087,0.1,0.08
"244",244,"DoubletFinder","LARRY","d4_L_1",0.956521739130435,0.15,0.08
"245",245,"DoubletFinder","LARRY","d4_L_1",0.960869565217391,0.2,0.08
"246",246,"DoubletFinder","LARRY","d4_L_1",0.956521739130435,0.25,0.08
"247",247,"DoubletFinder","LARRY","d4_L_2",0.940552016985138,0.05,0.08
"248",248,"DoubletFinder","LARRY","d4_L_2",0.942675159235669,0.08,0.08
"249",249,"DoubletFinder","LARRY","d4_L_2",0.940552016985138,0.1,0.08
"250",250,"DoubletFinder","LARRY","d4_L_2",0.942675159235669,0.15,0.08
"251",251,"DoubletFinder","LARRY","d4_L_2",0.942675159235669,0.2,0.08
"252",252,"DoubletFinder","LARRY","d4_L_2",0.938428874734607,0.25,0.08
"253",259,"DoubletFinder","LARRY","d4_R_1",0.937391304347826,0.05,0.08
"254",260,"DoubletFinder","LARRY","d4_R_1",0.942608695652174,0.08,0.08
"255",261,"DoubletFinder","LARRY","d4_R_1",0.944347826086957,0.1,0.08
"256",262,"DoubletFinder","LARRY","d4_R_1",0.942608695652174,0.15,0.08
"257",263,"DoubletFinder","LARRY","d4_R_1",0.942608695652174,0.2,0.08
"258",264,"DoubletFinder","LARRY","d4_R_1",0.942608695652174,0.25,0.08
"259",271,"DoubletFinder","LARRY","d6_L_1",0.950800915331808,0.05,0.08
"260",272,"DoubletFinder","LARRY","d6_L_1",0.949656750572082,0.08,0.08
"261",273,"DoubletFinder","LARRY","d6_L_1",0.953089244851259,0.1,0.08
"262",274,"DoubletFinder","LARRY","d6_L_1",0.950800915331808,0.15,0.08
"263",275,"DoubletFinder","LARRY","d6_L_1",0.953089244851259,0.2,0.08
"264",276,"DoubletFinder","LARRY","d6_L_1",0.953089244851259,0.25,0.08
"265",277,"DoubletFinder","LARRY","d6_L_2",0.955665024630542,0.05,0.08
"266",278,"DoubletFinder","LARRY","d6_L_2",0.940886699507389,0.08,0.08
"267",279,"DoubletFinder","LARRY","d6_L_2",0.955665024630542,0.1,0.08
"268",280,"DoubletFinder","LARRY","d6_L_2",0.939244663382594,0.15,0.08
"269",281,"DoubletFinder","LARRY","d6_L_2",0.947454844006568,0.2,0.08
"270",282,"DoubletFinder","LARRY","d6_L_2",0.944170771756979,0.25,0.08
"271",283,"DoubletFinder","LARRY","d6_R_1",0.952671755725191,0.05,0.08
"272",284,"DoubletFinder","LARRY","d6_R_1",0.949618320610687,0.08,0.08
"273",285,"DoubletFinder","LARRY","d6_R_1",0.954198473282443,0.1,0.08
"274",286,"DoubletFinder","LARRY","d6_R_1",0.949618320610687,0.15,0.08
"275",287,"DoubletFinder","LARRY","d6_R_1",0.951145038167939,0.2,0.08
"276",288,"DoubletFinder","LARRY","d6_R_1",0.949618320610687,0.25,0.08
"277",289,"DoubletFinder","LARRY","d6_R_2",0.947303921568627,0.05,0.08
"278",290,"DoubletFinder","LARRY","d6_R_2",0.943627450980392,0.08,0.08
"279",291,"DoubletFinder","LARRY","d6_R_2",0.943627450980392,0.1,0.08
"280",292,"DoubletFinder","LARRY","d6_R_2",0.943627450980392,0.15,0.08
"281",293,"DoubletFinder","LARRY","d6_R_2",0.942401960784314,0.2,0.08
"282",294,"DoubletFinder","LARRY","d6_R_2",0.943627450980392,0.25,0.08
"283",295,"DoubletFinder","LARRY","d6_R_3",0.943037974683544,0.05,0.08
"284",296,"DoubletFinder","LARRY","d6_R_3",0.947784810126582,0.08,0.08
"285",297,"DoubletFinder","LARRY","d6_R_3",0.955696202531646,0.1,0.08
"286",298,"DoubletFinder","LARRY","d6_R_3",0.943037974683544,0.15,0.08
"287",299,"DoubletFinder","LARRY","d6_R_3",0.949367088607595,0.2,0.08
"288",300,"DoubletFinder","LARRY","d6_R_3",0.949367088607595,0.25,0.08
"289",301,"DoubletFinder","LARRY","LSK_d2_1",0.936951316839585,0.05,0.08
"290",302,"DoubletFinder","LARRY","LSK_d2_1",0.937749401436552,0.08,0.08
"291",303,"DoubletFinder","LARRY","LSK_d2_1",0.940941739824421,0.1,0.08
"292",304,"DoubletFinder","LARRY","LSK_d2_1",0.937749401436552,0.15,0.08
"293",305,"DoubletFinder","LARRY","LSK_d2_1",0.937749401436552,0.2,0.08
"294",306,"DoubletFinder","LARRY","LSK_d2_1",0.940143655227454,0.25,0.08
"295",307,"DoubletFinder","LARRY","LSK_d2_2",0.94179523141655,0.05,0.08
"296",308,"DoubletFinder","LARRY","LSK_d2_2",0.937587657784011,0.08,0.08
"297",309,"DoubletFinder","LARRY","LSK_d2_2",0.94109396914446,0.1,0.08
"298",310,"DoubletFinder","LARRY","LSK_d2_2",0.943197755960729,0.15,0.08
"299",311,"DoubletFinder","LARRY","LSK_d2_2",0.938288920056101,0.2,0.08
"300",312,"DoubletFinder","LARRY","LSK_d2_2",0.94179523141655,0.25,0.08
"301",313,"DoubletFinder","LARRY","LSK_d2_3",0.947799385875128,0.05,0.08
"302",314,"DoubletFinder","LARRY","LSK_d2_3",0.946775844421699,0.08,0.08
"303",315,"DoubletFinder","LARRY","LSK_d2_3",0.944728761514841,0.1,0.08
"304",316,"DoubletFinder","LARRY","LSK_d2_3",0.947799385875128,0.15,0.08
"305",317,"DoubletFinder","LARRY","LSK_d2_3",0.946775844421699,0.2,0.08
